name,type,start_time,duration,"data","error"
"Async Serial","data",12.8641026,0.000989582,"d",
"Async Serial","data",12.865170424,0.000989582,"y",
"Async Serial","data",12.86623825,0.000989582,"",
"Async Serial","data",12.867306074,0.000989582,"
",
"Async Serial","data",12.868373942,0.000989582,"D",
"Async Serial","data",12.869441766,0.000989582,"o",
"Async Serial","data",12.87050959,0.000989582,"n",
"Async Serial","data",12.871577416,0.000989582,"e",
"Async Serial","data",12.872645282,0.000989582,"",
"Async Serial","data",12.873713106,0.000989582,"
",
"Async Serial","data",12.874780932,0.000989582,"D",
"Async Serial","data",12.875848756,0.000989582,"F",
"Async Serial","data",12.876916622,0.000989582,"R",
"Async Serial","data",12.877984448,0.000989582,"o",
"Async Serial","data",12.879052272,0.000989582,"b",
"Async Serial","data",12.880120098,0.000989582,"o",
"Async Serial","data",12.881187964,0.000989582,"t",
"Async Serial","data",12.882255788,0.000989582,":",
"Async Serial","data",12.883323614,0.000989582,"/",
"Async Serial","data",12.884391438,0.000989582,">",
"Async Serial [1]","data",13.018619346,0.000989582,0x73,
"Async Serial [1]","data",13.019661,0.000989582,0x61,
"Async Serial [1]","data",13.020702654,0.000989582,0x76,
"Async Serial [1]","data",13.021744308,0.000989582,0x65,
"Async Serial [1]","data",13.022785962,0.000989582,0x43,
"Async Serial [1]","data",13.023827616,0.000989582,0x6F,
"Async Serial [1]","data",13.02486927,0.000989582,0x6E,
"Async Serial [1]","data",13.025910924,0.000989582,0x66,
"Async Serial [1]","data",13.026952578,0.000989582,0x69,
"Async Serial [1]","data",13.027994232,0.000989582,0x67,
"Async Serial","data",13.029961058,0.000989582,"s",
"Async Serial","data",13.031028882,0.000989582,"a",
"Async Serial","data",13.03209675,0.000989582,"v",
"Async Serial","data",13.033164574,0.000989582,"e",
"Async Serial","data",13.034232398,0.000989582,"C",
"Async Serial","data",13.035300224,0.000989582,"o",
"Async Serial","data",13.03636809,0.000989582,"n",
"Async Serial","data",13.037435916,0.000989582,"f",
"Async Serial","data",13.03850374,0.000989582,"i",
"Async Serial","data",13.039571564,0.000989582,"g",
"Async Serial","data",13.040639432,0.000989582,"",
"Async Serial","data",13.041707256,0.000989582,"
",
"Async Serial","data",13.04277508,0.000989582,"n",
"Async Serial","data",13.043842906,0.000989582,"o",
"Async Serial","data",13.044910772,0.000989582," ",
"Async Serial","data",13.045978598,0.000989582,"p",
"Async Serial","data",13.047046422,0.000989582,"a",
"Async Serial","data",13.048114246,0.000989582,"r",
"Async Serial","data",13.049182114,0.000989582,"a",
"Async Serial","data",13.050249938,0.000989582,"m",
"Async Serial","data",13.051317762,0.000989582,"e",
"Async Serial","data",13.052385588,0.000989582,"t",
"Async Serial","data",13.053453454,0.000989582,"e",
"Async Serial","data",13.054521278,0.000989582,"r",
"Async Serial","data",13.055589104,0.000989582," ",
"Async Serial","data",13.056656928,0.000989582,"h",
"Async Serial","data",13.057724796,0.000989582,"a",
"Async Serial","data",13.05879262,0.000989582,"s",
"Async Serial","data",13.059860444,0.000989582," ",
"Async Serial","data",13.06092827,0.000989582,"c",
"Async Serial","data",13.061996136,0.000989582,"h",
"Async Serial","data",13.06306396,0.000989582,"a",
"Async Serial","data",13.064131786,0.000989582,"n",
"Async Serial","data",13.06519961,0.000989582,"g",
"Async Serial","data",13.066267478,0.000989582,"e",
"Async Serial","data",13.067335302,0.000989582,"d",
"Async Serial","data",13.068403126,0.000989582,"",
"Async Serial","data",13.069470952,0.000989582,"
",
"Async Serial","data",13.070538818,0.000989582,"E",
"Async Serial","data",13.071606642,0.000989582,"r",
"Async Serial","data",13.072674468,0.000989582,"r",
"Async Serial","data",13.073742292,0.000989582,"o",
"Async Serial","data",13.07481016,0.000989582,"r",
"Async Serial","data",13.075877984,0.000989582,"",
"Async Serial","data",13.076945808,0.000989582,"
",
"Async Serial","data",13.078013634,0.000989582,"D",
"Async Serial","data",13.0790815,0.000989582,"F",
"Async Serial","data",13.080149326,0.000989582,"R",
"Async Serial","data",13.08121715,0.000989582,"o",
"Async Serial","data",13.082284974,0.000989582,"b",
"Async Serial","data",13.083352842,0.000989582,"o",
"Async Serial","data",13.084420666,0.000989582,"t",
"Async Serial","data",13.08548849,0.000989582,":",
"Async Serial","data",13.086556316,0.000989582,"/",
"Async Serial","data",13.087624182,0.000989582,">",
"Async Serial [1]","data",13.818616138,0.000989582,0x73,
"Async Serial [1]","data",13.819657792,0.000989582,0x65,
"Async Serial [1]","data",13.820699446,0.000989582,0x6E,
"Async Serial [1]","data",13.8217411,0.000989582,0x73,
"Async Serial [1]","data",13.822782754,0.000989582,0x6F,
"Async Serial [1]","data",13.823824408,0.000989582,0x72,
"Async Serial [1]","data",13.824866062,0.000989582,0x53,
"Async Serial [1]","data",13.825907716,0.000989582,0x74,
"Async Serial [1]","data",13.82694937,0.000989582,0x61,
"Async Serial [1]","data",13.827991024,0.000989582,0x72,
"Async Serial [1]","data",13.829032678,0.000989582,0x74,
"Async Serial","data",13.830924388,0.000989582,"s",
"Async Serial","data",13.831992212,0.000989582,"e",
"Async Serial","data",13.833060038,0.000989582,"n",
"Async Serial","data",13.834127862,0.000989582,"s",
"Async Serial","data",13.835195728,0.000989582,"o",
"Async Serial","data",13.836263554,0.000989582,"r",
"Async Serial","data",13.837331378,0.000989582,"S",
"Async Serial","data",13.838399202,0.000989582,"t",
"Async Serial","data",13.83946707,0.000989582,"a",
"Async Serial","data",13.840534894,0.000989582,"r",
"Async Serial","data",13.84160272,0.000989582,"t",
"Async Serial","data",13.842670544,0.000989582,"",
"Async Serial","data",13.84373841,0.000989582,"
",
"Async Serial","data",13.844806236,0.000989582,"s",
"Async Serial","data",13.84587406,0.000989582,"e",
"Async Serial","data",13.846941886,0.000989582,"n",
"Async Serial","data",13.848009752,0.000989582,"s",
"Async Serial","data",13.849077576,0.000989582,"o",
"Async Serial","data",13.850145402,0.000989582,"r",
"Async Serial","data",13.851213226,0.000989582," ",
"Async Serial","data",13.852281092,0.000989582,"s",
"Async Serial","data",13.853348918,0.000989582,"t",
"Async Serial","data",13.854416742,0.000989582,"a",
"Async Serial","data",13.855484566,0.000989582,"r",
"Async Serial","data",13.856552434,0.000989582,"t",
"Async Serial","data",13.857620258,0.000989582,"e",
"Async Serial","data",13.858688084,0.000989582,"d",
"Async Serial","data",13.859755908,0.000989582," ",
"Async Serial","data",13.860823774,0.000989582,"a",
"Async Serial","data",13.8618916,0.000989582,"l",
"Async Serial","data",13.862959424,0.000989582,"r",
"Async Serial","data",13.864027248,0.000989582,"e",
"Async Serial","data",13.865095116,0.000989582,"a",
"Async Serial","data",13.86616294,0.000989582,"d",
"Async Serial","data",13.867230766,0.000989582,"y",
"Async Serial","data",13.86829859,0.000989582,"",
"Async Serial","data",13.869366456,0.000989582,"
",
"Async Serial","data",13.870434282,0.000989582,"D",
"Async Serial","data",13.871502106,0.000989582,"o",
"Async Serial","data",13.87256993,0.000989582,"n",
"Async Serial","data",13.873637798,0.000989582,"e",
"Async Serial","data",13.874705622,0.000989582,"",
"Async Serial","data",13.875773448,0.000989582,"
",
"Async Serial","data",13.876841272,0.000989582,"D",
"Async Serial","data",13.877909138,0.000989582,"F",
"Async Serial","data",13.878976964,0.000989582,"R",
"Async Serial","data",13.880044788,0.000989582,"o",
"Async Serial","data",13.881112612,0.000989582,"b",
"Async Serial","data",13.88218048,0.000989582,"o",
"Async Serial","data",13.883248304,0.000989582,"t",
"Async Serial","data",13.88431613,0.000989582,":",
"Async Serial","data",13.885383954,0.000989582,"/",
"Async Serial","data",13.88645182,0.000989582,">",
"Async Serial","data",13.964501404,0.000989582,"$",
"Async Serial","data",13.965569228,0.000989582,"D",
"Async Serial","data",13.966637096,0.000989582,"F",
"Async Serial","data",13.96770492,0.000989582,"D",
"Async Serial","data",13.968772744,0.000989582,"M",
"Async Serial","data",13.96984057,0.000989582,"D",
"Async Serial","data",13.970908436,0.000989582,",",
"Async Serial","data",13.97197626,0.000989582,"0",
"Async Serial","data",13.973044086,0.000989582,",",
"Async Serial","data",13.97411191,0.000989582," ",
"Async Serial","data",13.975179778,0.000989582,",",
"Async Serial","data",13.976247602,0.000989582," ",
"Async Serial","data",13.977315426,0.000989582,",",
"Async Serial","data",13.978383252,0.000989582," ",
"Async Serial","data",13.979451118,0.000989582,",",
"Async Serial","data",13.980518944,0.000989582," ",
"Async Serial","data",13.981586768,0.000989582,",",
"Async Serial","data",13.982654592,0.000989582," ",
"Async Serial","data",13.98372246,0.000989582,",",
"Async Serial","data",13.984790284,0.000989582," ",
"Async Serial","data",13.985858108,0.000989582,"*",
"Async Serial","data",13.986925934,0.000989582,"",
"Async Serial","data",13.9879938,0.000989582,"
",
"Async Serial","data",14.064550538,0.000989582,"$",
"Async Serial","data",14.065618362,0.000989582,"D",
"Async Serial","data",14.066686186,0.000989582,"F",
"Async Serial","data",14.067754012,0.000989582,"D",
"Async Serial","data",14.068821878,0.000989582,"M",
"Async Serial","data",14.069889702,0.000989582,"D",
"Async Serial","data",14.070957528,0.000989582,",",
"Async Serial","data",14.072025352,0.000989582,"0",
"Async Serial","data",14.07309322,0.000989582,",",
"Async Serial","data",14.074161044,0.000989582," ",
"Async Serial","data",14.075228868,0.000989582,",",
"Async Serial","data",14.076296694,0.000989582," ",
"Async Serial","data",14.07736456,0.000989582,",",
"Async Serial","data",14.078432384,0.000989582," ",
"Async Serial","data",14.07950021,0.000989582,",",
"Async Serial","data",14.080568034,0.000989582," ",
"Async Serial","data",14.0816359,0.000989582,",",
"Async Serial","data",14.082703726,0.000989582," ",
"Async Serial","data",14.08377155,0.000989582,",",
"Async Serial","data",14.084839376,0.000989582," ",
"Async Serial","data",14.085907242,0.000989582,"*",
"Async Serial","data",14.086975066,0.000989582,"",
"Async Serial","data",14.088042892,0.000989582,"
",
"Async Serial","data",14.164450218,0.000989582,"$",
"Async Serial","data",14.165518044,0.000989582,"D",
"Async Serial","data",14.16658591,0.000989582,"F",
"Async Serial","data",14.167653736,0.000989582,"D",
"Async Serial","data",14.16872156,0.000989582,"M",
"Async Serial","data",14.169789384,0.000989582,"D",
"Async Serial","data",14.170857252,0.000989582,",",
"Async Serial","data",14.171925076,0.000989582,"0",
"Async Serial","data",14.1729929,0.000989582,",",
"Async Serial","data",14.174060726,0.000989582," ",
"Async Serial","data",14.175128592,0.000989582,",",
"Async Serial","data",14.176196418,0.000989582," ",
"Async Serial","data",14.177264242,0.000989582,",",
"Async Serial","data",14.178332066,0.000989582," ",
"Async Serial","data",14.179399934,0.000989582,",",
"Async Serial","data",14.180467758,0.000989582," ",
"Async Serial","data",14.181535582,0.000989582,",",
"Async Serial","data",14.182603408,0.000989582," ",
"Async Serial","data",14.183671274,0.000989582,",",
"Async Serial","data",14.1847391,0.000989582," ",
"Async Serial","data",14.185806924,0.000989582,"*",
"Async Serial","data",14.186874748,0.000989582,"",
"Async Serial","data",14.187942616,0.000989582,"
",
"Async Serial","data",14.264450312,0.000989582,"$",
"Async Serial","data",14.265518138,0.000989582,"D",
"Async Serial","data",14.266585962,0.000989582,"F",
"Async Serial","data",14.267653788,0.000989582,"D",
"Async Serial","data",14.268721654,0.000989582,"M",
"Async Serial","data",14.269789478,0.000989582,"D",
"Async Serial","data",14.270857304,0.000989582,",",
"Async Serial","data",14.271925128,0.000989582,"0",
"Async Serial","data",14.272992994,0.000989582,",",
"Async Serial","data",14.27406082,0.000989582," ",
"Async Serial","data",14.275128644,0.000989582,",",
"Async Serial","data",14.27619647,0.000989582," ",
"Async Serial","data",14.277264336,0.000989582,",",
"Async Serial","data",14.27833216,0.000989582," ",
"Async Serial","data",14.279399986,0.000989582,",",
"Async Serial","data",14.28046781,0.000989582," ",
"Async Serial","data",14.281535676,0.000989582,",",
"Async Serial","data",14.282603502,0.000989582," ",
"Async Serial","data",14.283671326,0.000989582,",",
"Async Serial","data",14.284739152,0.000989582," ",
"Async Serial","data",14.285807018,0.000989582,"*",
"Async Serial","data",14.286874842,0.000989582,"",
"Async Serial","data",14.287942668,0.000989582,"
",
"Async Serial","data",14.364564902,0.000989582,"$",
"Async Serial","data",14.365632726,0.000989582,"D",
"Async Serial","data",14.366700592,0.000989582,"F",
"Async Serial","data",14.367768418,0.000989582,"D",
"Async Serial","data",14.368836242,0.000989582,"M",
"Async Serial","data",14.369904068,0.000989582,"D",
"Async Serial","data",14.370971934,0.000989582,",",
"Async Serial","data",14.372039758,0.000989582,"0",
"Async Serial","data",14.373107584,0.000989582,",",
"Async Serial","data",14.374175408,0.000989582," ",
"Async Serial","data",14.375243274,0.000989582,",",
"Async Serial","data",14.3763111,0.000989582," ",
"Async Serial","data",14.377378924,0.000989582,",",
"Async Serial","data",14.37844675,0.000989582," ",
"Async Serial","data",14.379514616,0.000989582,",",
"Async Serial","data",14.38058244,0.000989582," ",
"Async Serial","data",14.381650266,0.000989582,",",
"Async Serial","data",14.38271809,0.000989582," ",
"Async Serial","data",14.383785956,0.000989582,",",
"Async Serial","data",14.384853782,0.000989582," ",
"Async Serial","data",14.385921606,0.000989582,"*",
"Async Serial","data",14.386989432,0.000989582,"",
"Async Serial","data",14.388057298,0.000989582,"
",
"Async Serial","data",14.464446834,0.000989582,"$",
"Async Serial","data",14.46551466,0.000989582,"D",
"Async Serial","data",14.466582484,0.000989582,"F",
"Async Serial","data",14.467650308,0.000989582,"D",
"Async Serial","data",14.468718176,0.000989582,"M",
"Async Serial","data",14.469786,0.000989582,"D",
"Async Serial","data",14.470853826,0.000989582,",",
"Async Serial","data",14.47192165,0.000989582,"0",
"Async Serial","data",14.472989516,0.000989582,",",
"Async Serial","data",14.474057342,0.000989582," ",
"Async Serial","data",14.475125166,0.000989582,",",
"Async Serial","data",14.47619299,0.000989582," ",
"Async Serial","data",14.477260858,0.000989582,",",
"Async Serial","data",14.478328682,0.000989582," ",
"Async Serial","data",14.479396506,0.000989582,",",
"Async Serial","data",14.480464332,0.000989582," ",
"Async Serial","data",14.481532198,0.000989582,",",
"Async Serial","data",14.482600024,0.000989582," ",
"Async Serial","data",14.483667848,0.000989582,",",
"Async Serial","data",14.484735672,0.000989582," ",
"Async Serial","data",14.48580354,0.000989582,"*",
"Async Serial","data",14.486871364,0.000989582,"",
"Async Serial","data",14.48793919,0.000989582,"
",
"Async Serial","data",14.564450512,0.000989582,"$",
"Async Serial","data",14.565518336,0.000989582,"D",
"Async Serial","data",14.566586202,0.000989582,"F",
"Async Serial","data",14.567654028,0.000989582,"D",
"Async Serial","data",14.568721852,0.000989582,"M",
"Async Serial","data",14.569789678,0.000989582,"D",
"Async Serial","data",14.570857544,0.000989582,",",
"Async Serial","data",14.571925368,0.000989582,"0",
"Async Serial","data",14.572993194,0.000989582,",",
"Async Serial","data",14.574061018,0.000989582," ",
"Async Serial","data",14.575128884,0.000989582,",",
"Async Serial","data",14.57619671,0.000989582," ",
"Async Serial","data",14.577264534,0.000989582,",",
"Async Serial","data",14.57833236,0.000989582," ",
"Async Serial","data",14.579400226,0.000989582,",",
"Async Serial","data",14.58046805,0.000989582," ",
"Async Serial","data",14.581535876,0.000989582,",",
"Async Serial","data",14.5826037,0.000989582," ",
"Async Serial","data",14.583671566,0.000989582,",",
"Async Serial","data",14.584739392,0.000989582," ",
"Async Serial","data",14.585807216,0.000989582,"*",
"Async Serial","data",14.586875042,0.000989582,"",
"Async Serial","data",14.587942908,0.000989582,"
",
"Async Serial","data",14.664443772,0.000989582,"$",
"Async Serial","data",14.665511598,0.000989582,"D",
"Async Serial","data",14.666579422,0.000989582,"F",
"Async Serial","data",14.667647246,0.000989582,"D",
"Async Serial","data",14.668715114,0.000989582,"M",
"Async Serial","data",14.669782938,0.000989582,"D",
"Async Serial","data",14.670850764,0.000989582,",",
"Async Serial","data",14.671918588,0.000989582,"0",
"Async Serial","data",14.672986454,0.000989582,",",
"Async Serial","data",14.67405428,0.000989582," ",
"Async Serial","data",14.675122104,0.000989582,",",
"Async Serial","data",14.676189928,0.000989582," ",
"Async Serial","data",14.677257796,0.000989582,",",
"Async Serial","data",14.67832562,0.000989582," ",
"Async Serial","data",14.679393446,0.000989582,",",
"Async Serial","data",14.68046127,0.000989582," ",
"Async Serial","data",14.681529136,0.000989582,",",
"Async Serial","data",14.682596962,0.000989582," ",
"Async Serial","data",14.683664786,0.000989582,",",
"Async Serial","data",14.684732612,0.000989582," ",
"Async Serial","data",14.685800478,0.000989582,"*",
"Async Serial","data",14.686868302,0.000989582,"",
"Async Serial","data",14.687936128,0.000989582,"
",
"Async Serial","data",14.764440866,0.000989582,"$",
"Async Serial","data",14.765508692,0.000989582,"D",
"Async Serial","data",14.766576558,0.000989582,"F",
"Async Serial","data",14.767644382,0.000989582,"D",
"Async Serial","data",14.768712208,0.000989582,"M",
"Async Serial","data",14.769780032,0.000989582,"D",
"Async Serial","data",14.770847898,0.000989582,",",
"Async Serial","data",14.771915724,0.000989582,"0",
"Async Serial","data",14.772983548,0.000989582,",",
"Async Serial","data",14.774051374,0.000989582," ",
"Async Serial","data",14.77511924,0.000989582,",",
"Async Serial","data",14.776187064,0.000989582," ",
"Async Serial","data",14.77725489,0.000989582,",",
"Async Serial","data",14.778322714,0.000989582," ",
"Async Serial","data",14.77939058,0.000989582,",",
"Async Serial","data",14.780458406,0.000989582," ",
"Async Serial","data",14.78152623,0.000989582,",",
"Async Serial","data",14.782594056,0.000989582," ",
"Async Serial","data",14.783661922,0.000989582,",",
"Async Serial","data",14.784729746,0.000989582," ",
"Async Serial","data",14.785797572,0.000989582,"*",
"Async Serial","data",14.786865396,0.000989582,"",
"Async Serial","data",14.787933262,0.000989582,"
",
"Async Serial","data",14.864525498,0.000989582,"$",
"Async Serial","data",14.865593324,0.000989582,"D",
"Async Serial","data",14.866661148,0.000989582,"F",
"Async Serial","data",14.867728972,0.000989582,"D",
"Async Serial","data",14.86879684,0.000989582,"M",
"Async Serial","data",14.869864664,0.000989582,"D",
"Async Serial","data",14.87093249,0.000989582,",",
"Async Serial","data",14.872000314,0.000989582,"0",
"Async Serial","data",14.87306818,0.000989582,",",
"Async Serial","data",14.874136006,0.000989582," ",
"Async Serial","data",14.87520383,0.000989582,",",
"Async Serial","data",14.876271654,0.000989582," ",
"Async Serial","data",14.877339522,0.000989582,",",
"Async Serial","data",14.878407346,0.000989582," ",
"Async Serial","data",14.879475172,0.000989582,",",
"Async Serial","data",14.880542996,0.000989582," ",
"Async Serial","data",14.881610862,0.000989582,",",
"Async Serial","data",14.882678688,0.000989582," ",
"Async Serial","data",14.883746512,0.000989582,",",
"Async Serial","data",14.884814336,0.000989582," ",
"Async Serial","data",14.885882204,0.000989582,"*",
"Async Serial","data",14.886950028,0.000989582,"",
"Async Serial","data",14.888017852,0.000989582,"
",
"Async Serial","data",14.964438346,0.000989582,"$",
"Async Serial","data",14.965506172,0.000989582,"D",
"Async Serial","data",14.966574038,0.000989582,"F",
"Async Serial","data",14.967641862,0.000989582,"D",
"Async Serial","data",14.968709688,0.000989582,"M",
"Async Serial","data",14.969777512,0.000989582,"D",
"Async Serial","data",14.970845378,0.000989582,",",
"Async Serial","data",14.971913204,0.000989582,"0",
"Async Serial","data",14.972981028,0.000989582,",",
"Async Serial","data",14.974048854,0.000989582," ",
"Async Serial","data",14.97511672,0.000989582,",",
"Async Serial","data",14.976184544,0.000989582," ",
"Async Serial","data",14.97725237,0.000989582,",",
"Async Serial","data",14.978320194,0.000989582," ",
"Async Serial","data",14.97938806,0.000989582,",",
"Async Serial","data",14.980455886,0.000989582," ",
"Async Serial","data",14.98152371,0.000989582,",",
"Async Serial","data",14.982591536,0.000989582," ",
"Async Serial","data",14.983659402,0.000989582,",",
"Async Serial","data",14.984727226,0.000989582," ",
"Async Serial","data",14.985795052,0.000989582,"*",
"Async Serial","data",14.986862876,0.000989582,"",
"Async Serial","data",14.987930742,0.000989582,"
",
"Async Serial","data",15.064444816,0.000989582,"$",
"Async Serial","data",15.06551264,0.000989582,"D",
"Async Serial","data",15.066580464,0.000989582,"F",
"Async Serial","data",15.06764829,0.000989582,"D",
"Async Serial","data",15.068716156,0.000989582,"M",
"Async Serial","data",15.06978398,0.000989582,"D",
"Async Serial","data",15.070851806,0.000989582,",",
"Async Serial","data",15.07191963,0.000989582,"0",
"Async Serial","data",15.072987498,0.000989582,",",
"Async Serial","data",15.074055322,0.000989582," ",
"Async Serial","data",15.075123146,0.000989582,",",
"Async Serial","data",15.076190972,0.000989582," ",
"Async Serial","data",15.077258838,0.000989582,",",
"Async Serial","data",15.078326662,0.000989582," ",
"Async Serial","data",15.079394488,0.000989582,",",
"Async Serial","data",15.080462312,0.000989582," ",
"Async Serial","data",15.08153018,0.000989582,",",
"Async Serial","data",15.082598004,0.000989582," ",
"Async Serial","data",15.083665828,0.000989582,",",
"Async Serial","data",15.084733654,0.000989582," ",
"Async Serial","data",15.08580152,0.000989582,"*",
"Async Serial","data",15.086869346,0.000989582,"",
"Async Serial","data",15.08793717,0.000989582,"
",
"Async Serial","data",15.164418452,0.000989582,"$",
"Async Serial","data",15.165486276,0.000989582,"D",
"Async Serial","data",15.166554144,0.000989582,"F",
"Async Serial","data",15.167621968,0.000989582,"D",
"Async Serial","data",15.168689794,0.000989582,"M",
"Async Serial","data",15.169757618,0.000989582,"D",
"Async Serial","data",15.170825484,0.000989582,",",
"Async Serial","data",15.17189331,0.000989582,"0",
"Async Serial","data",15.172961134,0.000989582,",",
"Async Serial","data",15.174028958,0.000989582," ",
"Async Serial","data",15.175096826,0.000989582,",",
"Async Serial","data",15.17616465,0.000989582," ",
"Async Serial","data",15.177232476,0.000989582,",",
"Async Serial","data",15.1783003,0.000989582," ",
"Async Serial","data",15.179368166,0.000989582,",",
"Async Serial","data",15.180435992,0.000989582," ",
"Async Serial","data",15.181503816,0.000989582,",",
"Async Serial","data",15.182571642,0.000989582," ",
"Async Serial","data",15.183639508,0.000989582,",",
"Async Serial","data",15.184707332,0.000989582," ",
"Async Serial","data",15.185775158,0.000989582,"*",
"Async Serial","data",15.186842982,0.000989582,"",
"Async Serial","data",15.187910848,0.000989582,"
",
"Async Serial","data",15.264436588,0.000989582,"$",
"Async Serial","data",15.265504412,0.000989582,"D",
"Async Serial","data",15.266572236,0.000989582,"F",
"Async Serial","data",15.267640062,0.000989582,"D",
"Async Serial","data",15.268707928,0.000989582,"M",
"Async Serial","data",15.269775752,0.000989582,"D",
"Async Serial","data",15.270843578,0.000989582,",",
"Async Serial","data",15.271911402,0.000989582,"0",
"Async Serial","data",15.27297927,0.000989582,",",
"Async Serial","data",15.274047094,0.000989582," ",
"Async Serial","data",15.275114918,0.000989582,",",
"Async Serial","data",15.276182744,0.000989582," ",
"Async Serial","data",15.27725061,0.000989582,",",
"Async Serial","data",15.278318434,0.000989582," ",
"Async Serial","data",15.27938626,0.000989582,",",
"Async Serial","data",15.280454084,0.000989582," ",
"Async Serial","data",15.28152195,0.000989582,",",
"Async Serial","data",15.282589776,0.000989582," ",
"Async Serial","data",15.2836576,0.000989582,",",
"Async Serial","data",15.284725426,0.000989582," ",
"Async Serial","data",15.285793292,0.000989582,"*",
"Async Serial","data",15.286861116,0.000989582,"",
"Async Serial","data",15.287928942,0.000989582,"
",
"Async Serial","data",15.364552468,0.000989582,"$",
"Async Serial","data",15.365620292,0.000989582,"D",
"Async Serial","data",15.366688158,0.000989582,"F",
"Async Serial","data",15.367755984,0.000989582,"D",
"Async Serial","data",15.368823808,0.000989582,"M",
"Async Serial","data",15.369891634,0.000989582,"D",
"Async Serial","data",15.3709595,0.000989582,",",
"Async Serial","data",15.372027324,0.000989582,"0",
"Async Serial","data",15.37309515,0.000989582,",",
"Async Serial","data",15.374162974,0.000989582," ",
"Async Serial","data",15.37523084,0.000989582,",",
"Async Serial","data",15.376298666,0.000989582," ",
"Async Serial","data",15.37736649,0.000989582,",",
"Async Serial","data",15.378434316,0.000989582," ",
"Async Serial","data",15.379502182,0.000989582,",",
"Async Serial","data",15.380570006,0.000989582," ",
"Async Serial","data",15.381637832,0.000989582,",",
"Async Serial","data",15.382705656,0.000989582," ",
"Async Serial","data",15.383773522,0.000989582,",",
"Async Serial","data",15.384841348,0.000989582," ",
"Async Serial","data",15.385909172,0.000989582,"*",
"Async Serial","data",15.386976998,0.000989582,"",
"Async Serial","data",15.388044864,0.000989582,"
",
"Async Serial","data",15.46447469,0.000989582,"$",
"Async Serial","data",15.465542514,0.000989582,"D",
"Async Serial","data",15.46661034,0.000989582,"F",
"Async Serial","data",15.467678164,0.000989582,"D",
"Async Serial","data",15.468746032,0.000989582,"M",
"Async Serial","data",15.469813856,0.000989582,"D",
"Async Serial","data",15.47088168,0.000989582,",",
"Async Serial","data",15.471949506,0.000989582,"0",
"Async Serial","data",15.473017372,0.000989582,",",
"Async Serial","data",15.474085198,0.000989582," ",
"Async Serial","data",15.475153022,0.000989582,",",
"Async Serial","data",15.476220846,0.000989582," ",
"Async Serial","data",15.477288714,0.000989582,",",
"Async Serial","data",15.478356538,0.000989582," ",
"Async Serial","data",15.479424362,0.000989582,",",
"Async Serial","data",15.480492188,0.000989582," ",
"Async Serial","data",15.481560054,0.000989582,",",
"Async Serial","data",15.48262788,0.000989582," ",
"Async Serial","data",15.483695704,0.000989582,",",
"Async Serial","data",15.484763528,0.000989582," ",
"Async Serial","data",15.485831396,0.000989582,"*",
"Async Serial","data",15.48689922,0.000989582,"",
"Async Serial","data",15.487967046,0.000989582,"
",
"Async Serial","data",15.56452324,0.000989582,"$",
"Async Serial","data",15.565591066,0.000989582,"D",
"Async Serial","data",15.566658932,0.000989582,"F",
"Async Serial","data",15.567726756,0.000989582,"D",
"Async Serial","data",15.568794582,0.000989582,"M",
"Async Serial","data",15.569862406,0.000989582,"D",
"Async Serial","data",15.570930272,0.000989582,",",
"Async Serial","data",15.571998098,0.000989582,"0",
"Async Serial","data",15.573065922,0.000989582,",",
"Async Serial","data",15.574133748,0.000989582," ",
"Async Serial","data",15.575201614,0.000989582,",",
"Async Serial","data",15.576269438,0.000989582," ",
"Async Serial","data",15.577337264,0.000989582,",",
"Async Serial","data",15.578405088,0.000989582," ",
"Async Serial","data",15.579472954,0.000989582,",",
"Async Serial","data",15.58054078,0.000989582," ",
"Async Serial","data",15.581608604,0.000989582,",",
"Async Serial","data",15.58267643,0.000989582," ",
"Async Serial","data",15.583744296,0.000989582,",",
"Async Serial","data",15.58481212,0.000989582," ",
"Async Serial","data",15.585879946,0.000989582,"*",
"Async Serial","data",15.58694777,0.000989582,"",
"Async Serial","data",15.588015638,0.000989582,"
",
"Async Serial","data",15.664528126,0.000989582,"$",
"Async Serial","data",15.665595952,0.000989582,"D",
"Async Serial","data",15.666663776,0.000989582,"F",
"Async Serial","data",15.6677316,0.000989582,"D",
"Async Serial","data",15.668799468,0.000989582,"M",
"Async Serial","data",15.669867292,0.000989582,"D",
"Async Serial","data",15.670935118,0.000989582,",",
"Async Serial","data",15.672002942,0.000989582,"0",
"Async Serial","data",15.673070808,0.000989582,",",
"Async Serial","data",15.674138634,0.000989582," ",
"Async Serial","data",15.675206458,0.000989582,",",
"Async Serial","data",15.676274282,0.000989582," ",
"Async Serial","data",15.67734215,0.000989582,",",
"Async Serial","data",15.678409974,0.000989582," ",
"Async Serial","data",15.6794778,0.000989582,",",
"Async Serial","data",15.680545624,0.000989582," ",
"Async Serial","data",15.68161349,0.000989582,",",
"Async Serial","data",15.682681316,0.000989582," ",
"Async Serial","data",15.68374914,0.000989582,",",
"Async Serial","data",15.684816964,0.000989582," ",
"Async Serial","data",15.685884832,0.000989582,"*",
"Async Serial","data",15.686952656,0.000989582,"",
"Async Serial","data",15.688020482,0.000989582,"
",
"Async Serial","data",15.764432642,0.000989582,"$",
"Async Serial","data",15.765500466,0.000989582,"D",
"Async Serial","data",15.766568334,0.000989582,"F",
